id,name,type,rarity,weight_class,wiki_first_seen,inferred_era
6590,Timekeeper Pistol,Weapon,Basic,,2016-05-09T22:58:48Z,Heart of Thorns
6591,Timekeeper Dagger,Weapon,Basic,,2016-05-09T22:59:40Z,Heart of Thorns
6592,Timekeeper Longbow,Weapon,Basic,,2016-05-09T23:00:30Z,Heart of Thorns
6593,Timekeeper Scepter,Weapon,Basic,,2016-05-09T23:01:14Z,Heart of Thorns
6594,Timekeeper Short Bow,Weapon,Basic,,2016-05-09T23:01:59Z,Heart of Thorns
6595,Timekeeper Mace,Weapon,Basic,,2016-05-09T23:03:02Z,Heart of Thorns
6596,Timekeeper Hammer,Weapon,Basic,,2016-05-09T23:03:47Z,Heart of Thorns
6597,Timekeeper Focus,Weapon,Basic,,2016-05-09T23:04:33Z,Heart of Thorns
6745,Sloth Backpack,Back,Basic,,2016-05-10T15:57:01Z,Heart of Thorns
6741,Cosmic Mining Tool,Gathering,Basic,,2016-05-10T16:08:23Z,Heart of Thorns
6598,Soaring Greatsword,Weapon,Basic,,2016-05-11T08:37:13Z,Heart of Thorns
6599,Soaring Staff,Weapon,Basic,,2016-05-11T08:38:18Z,Heart of Thorns
6600,Soaring Shield,Weapon,Basic,,2016-05-11T08:39:09Z,Heart of Thorns
6603,Soaring Short Bow,Weapon,Basic,,2016-05-11T08:39:57Z,Heart of Thorns
6604,Soaring Scepter,Weapon,Basic,,2016-05-11T08:40:42Z,Heart of Thorns
6605,Soaring Mace,Weapon,Basic,,2016-05-11T08:41:31Z,Heart of Thorns
6606,Soaring Torch,Weapon,Basic,,2016-05-11T08:42:27Z,Heart of Thorns
6607,Soaring Warhorn,Weapon,Basic,,2016-05-11T08:43:10Z,Heart of Thorns
6608,Soaring Focus,Weapon,Basic,,2016-05-11T08:43:54Z,Heart of Thorns
6609,Soaring Pistol,Weapon,Basic,,2016-05-11T08:44:31Z,Heart of Thorns
6610,Soaring Axe,Weapon,Basic,,2016-05-11T08:45:20Z,Heart of Thorns
6611,Soaring Dagger,Weapon,Basic,,2016-05-11T08:46:09Z,Heart of Thorns
6612,Soaring Longbow,Weapon,Basic,,2016-05-11T08:46:59Z,Heart of Thorns
6613,Soaring Hammer,Weapon,Basic,,2016-05-11T08:47:58Z,Heart of Thorns
6614,Soaring Sword,Weapon,Basic,,2016-05-11T08:48:42Z,Heart of Thorns
6616,Soaring Rifle,Weapon,Basic,,2016-05-11T08:49:39Z,Heart of Thorns
6681,Spectral Shield,Weapon,Basic,,2016-05-11T08:59:02Z,Heart of Thorns
6689,Spectral Longbow,Weapon,Basic,,2016-05-11T09:00:47Z,Heart of Thorns
6692,Spectral Axe,Weapon,Basic,,2016-05-11T09:01:47Z,Heart of Thorns
6696,Spectral Sword,Weapon,Basic,,2016-05-11T09:02:35Z,Heart of Thorns
6703,Spectral Greatsword,Weapon,Basic,,2016-05-11T09:10:18Z,Heart of Thorns
6704,Spectral Rifle,Weapon,Basic,,2016-05-11T09:11:24Z,Heart of Thorns
6708,Spectral Focus,Weapon,Basic,,2016-05-11T09:12:07Z,Heart of Thorns
6709,Spectral Mace,Weapon,Basic,,2016-05-11T09:12:52Z,Heart of Thorns
6710,Spectral Staff,Weapon,Basic,,2016-05-11T09:13:46Z,Heart of Thorns
6714,Spectral Torch,Weapon,Basic,,2016-05-11T09:14:34Z,Heart of Thorns
6720,Spectral Short Bow,Weapon,Basic,,2016-05-11T09:16:11Z,Heart of Thorns
6723,Spectral Pistol,Weapon,Basic,,2016-05-11T09:17:18Z,Heart of Thorns
6729,Spectral Dagger,Weapon,Basic,,2016-05-11T09:21:26Z,Heart of Thorns
6731,Spectral  Scepter,Weapon,Basic,,2016-05-11T09:27:46Z,Heart of Thorns
6735,Spectral Warhorn,Weapon,Basic,,2016-05-11T09:28:41Z,Heart of Thorns
6774,Moth Wings Backpack,Back,Basic,,2016-05-17T16:40:05Z,Heart of Thorns
6772,Cavalier Sword,Weapon,Basic,,2016-05-21T02:01:00Z,Heart of Thorns
6770,Guild Cavalier Sword,Weapon,Basic,,2016-05-21T02:01:05Z,Heart of Thorns
6764,Cavalier Hammer,Weapon,Basic,,2016-05-21T02:04:03Z,Heart of Thorns
6761,Guild Cavalier Hammer,Weapon,Basic,,2016-05-21T02:04:38Z,Heart of Thorns
6758,Cavalier Longbow,Weapon,Basic,,2016-05-21T02:07:18Z,Heart of Thorns
6748,Guild Cavalier Longbow,Weapon,Basic,,2016-05-21T02:08:08Z,Heart of Thorns
6753,Cavalier Short Bow,Weapon,Basic,,2016-05-21T02:09:58Z,Heart of Thorns
6771,Guild Cavalier Short Bow,Weapon,Basic,,2016-05-21T02:10:36Z,Heart of Thorns
6749,Cavalier Axe,Weapon,Basic,,2016-05-21T02:12:16Z,Heart of Thorns
6773,Guild Cavalier Axe,Weapon,Basic,,2016-05-21T02:12:53Z,Heart of Thorns
6751,Cavalier Dagger,Weapon,Basic,,2016-05-21T02:14:37Z,Heart of Thorns
6781,Guild Cavalier Dagger,Weapon,Basic,,2016-05-21T02:15:14Z,Heart of Thorns
6765,Cavalier Greatsword,Weapon,Basic,,2016-05-21T02:16:55Z,Heart of Thorns
6755,Guild Cavalier Greatsword,Weapon,Basic,,2016-05-21T02:17:21Z,Heart of Thorns
6747,Cavalier Mace,Weapon,Basic,,2016-05-21T02:19:08Z,Heart of Thorns
6766,Guild Cavalier Mace,Weapon,Basic,,2016-05-21T02:19:42Z,Heart of Thorns
6756,Cavalier Pistol,Weapon,Basic,,2016-05-21T03:20:50Z,Heart of Thorns
6762,Guild Cavalier Pistol,Weapon,Basic,,2016-05-21T03:21:19Z,Heart of Thorns
6757,Cavalier Rifle,Weapon,Basic,,2016-05-21T03:22:46Z,Heart of Thorns
6750,Guild Cavalier Rifle,Weapon,Basic,,2016-05-21T03:23:19Z,Heart of Thorns
6746,Cavalier Scepter,Weapon,Basic,,2016-05-21T03:25:15Z,Heart of Thorns
6782,Guild Cavalier Scepter,Weapon,Basic,,2016-05-21T03:25:45Z,Heart of Thorns
6783,Cavalier Staff,Weapon,Basic,,2016-05-21T03:27:35Z,Heart of Thorns
6763,Guild Cavalier Staff,Weapon,Basic,,2016-05-21T03:28:05Z,Heart of Thorns
6767,Cavalier Focus,Weapon,Basic,,2016-05-21T03:29:38Z,Heart of Thorns
6769,Guild Cavalier Focus,Weapon,Basic,,2016-05-21T03:30:08Z,Heart of Thorns
6780,Cavalier Torch,Weapon,Basic,,2016-05-21T03:31:37Z,Heart of Thorns
6776,Guild Cavalier Torch,Weapon,Basic,,2016-05-21T03:32:17Z,Heart of Thorns
6777,Cavalier Warhorn,Weapon,Basic,,2016-05-21T03:34:20Z,Heart of Thorns
6754,Guild Cavalier Warhorn,Weapon,Basic,,2016-05-21T03:35:03Z,Heart of Thorns
6768,Cavalier Shield,Weapon,Basic,,2016-05-21T03:36:47Z,Heart of Thorns
6778,Guild Cavalier Shield,Weapon,Basic,,2016-05-21T03:37:25Z,Heart of Thorns
6253,Hellfire Backguard,Back,Basic,,2016-06-02T20:57:17Z,Heart of Thorns
8095,Glitter Bomb Harvesting Tool,Gathering,Basic,,2016-06-21T16:39:55Z,Heart of Thorns
6827,Privateer Shield,Weapon,Basic,,2016-06-23T16:52:06Z,Heart of Thorns
6789,Privateer Axe,Weapon,Basic,,2016-06-23T16:53:32Z,Heart of Thorns
6793,Privateer Dagger,Weapon,Basic,,2016-06-23T16:55:49Z,Heart of Thorns
6832,Privateer Mace,Weapon,Basic,,2016-06-23T16:56:23Z,Heart of Thorns
6786,Privateer Pistol,Weapon,Basic,,2016-06-23T16:57:04Z,Heart of Thorns
6808,Privateer Scepter,Weapon,Basic,,2016-06-23T16:57:49Z,Heart of Thorns
6817,Privateer Sword,Weapon,Basic,,2016-06-23T16:58:25Z,Heart of Thorns
6816,Privateer Focus,Weapon,Basic,,2016-06-23T16:58:53Z,Heart of Thorns
6807,Privateer Torch,Weapon,Basic,,2016-06-23T16:59:26Z,Heart of Thorns
6797,Privateer Warhorn,Weapon,Basic,,2016-06-23T16:59:56Z,Heart of Thorns
6803,Privateer Greatsword,Weapon,Basic,,2016-06-23T17:00:30Z,Heart of Thorns
6787,Privateer Hammer,Weapon,Basic,,2016-06-23T17:00:53Z,Heart of Thorns
6819,Privateer Longbow,Weapon,Basic,,2016-06-23T17:01:20Z,Heart of Thorns
6822,Privateer Rifle,Weapon,Basic,,2016-06-23T17:01:42Z,Heart of Thorns
6830,Privateer Short Bow,Weapon,Basic,,2016-06-23T17:02:24Z,Heart of Thorns
6826,Privateer Staff,Weapon,Basic,,2016-06-23T17:03:23Z,Heart of Thorns
8086,Focused Solar Logging Tool,Gathering,Basic,,2016-06-28T16:09:50Z,Heart of Thorns
1793,Stalwart Helm,Armor,Basic,Medium,2016-06-29T20:16:50Z,Heart of Thorns
1736,Stalwart Shoulders,Armor,Basic,Medium,2016-06-29T20:19:54Z,Heart of Thorns
1704,Stalwart Jerkin,Armor,Basic,Medium,2016-06-29T20:21:30Z,Heart of Thorns
1775,Stalwart Gloves,Armor,Basic,Medium,2016-06-29T20:22:32Z,Heart of Thorns
1703,Stalwart Leggings,Armor,Basic,Medium,2016-06-29T20:23:21Z,Heart of Thorns
1740,Stalwart Boots,Armor,Basic,Medium,2016-06-29T20:24:08Z,Heart of Thorns
1678,Apostle Cowl,Armor,Basic,Light,2016-06-29T20:56:16Z,Heart of Thorns
1619,Apostle Epaulets,Armor,Basic,Light,2016-06-29T20:56:31Z,Heart of Thorns
1589,Apostle Cassock,Armor,Basic,Light,2016-06-29T20:56:45Z,Heart of Thorns
1662,Apostle Wraps,Armor,Basic,Light,2016-06-29T20:57:02Z,Heart of Thorns
1587,Apostle Leggings,Armor,Basic,Light,2016-06-29T20:57:16Z,Heart of Thorns
1628,Apostle Shoes,Armor,Basic,Light,2016-06-29T20:57:30Z,Heart of Thorns
6841,Xera's Mask,Armor,Basic,Heavy,2016-07-05T16:08:20Z,Heart of Thorns
6842,Xera's Mask,Armor,Basic,Light,2016-07-05T16:08:20Z,Heart of Thorns
6845,Xera's Mask,Armor,Basic,Medium,2016-07-05T16:08:20Z,Heart of Thorns
6854,Shining Blade Backpack,Back,Basic,,2016-07-26T17:23:41Z,Heart of Thorns
6856,Bloodstone Crown,Armor,Basic,Heavy,2016-07-27T14:43:34Z,Heart of Thorns
6858,Bloodstone Crown,Armor,Basic,Medium,2016-07-27T14:43:34Z,Heart of Thorns
6881,Bloodstone Crown,Armor,Basic,Light,2016-07-27T14:43:34Z,Heart of Thorns
6864,Mistwild Greatsword,Weapon,Basic,,2016-07-27T18:02:45Z,Heart of Thorns
6874,Embellished Axe,Weapon,Basic,,2016-07-27T22:15:48Z,Heart of Thorns
6877,Embellished Dagger,Weapon,Basic,,2016-07-27T22:16:32Z,Heart of Thorns
6866,Embellished Mace,Weapon,Basic,,2016-07-27T22:16:45Z,Heart of Thorns
6886,Embellished Pistol,Weapon,Basic,,2016-07-27T22:17:22Z,Heart of Thorns
6861,Embellished Scepter,Weapon,Basic,,2016-07-27T22:18:55Z,Heart of Thorns
6887,Embellished Staff,Weapon,Basic,,2016-07-27T22:19:26Z,Heart of Thorns
6862,Embellished Short Bow,Weapon,Basic,,2016-07-27T22:20:39Z,Heart of Thorns
6859,Embellished Sword,Weapon,Basic,,2016-07-27T22:21:00Z,Heart of Thorns
6869,Embellished Shield,Weapon,Basic,,2016-07-27T22:21:18Z,Heart of Thorns
6848,Embellished Focus,Weapon,Basic,,2016-07-27T22:21:40Z,Heart of Thorns
6873,Embellished Torch,Weapon,Basic,,2016-07-27T22:21:58Z,Heart of Thorns
6876,Embellished Warhorn,Weapon,Basic,,2016-07-27T22:22:22Z,Heart of Thorns
6882,Embellished Greatsword,Weapon,Basic,,2016-07-27T22:22:45Z,Heart of Thorns
6868,Embellished Hammer,Weapon,Basic,,2016-07-27T22:23:07Z,Heart of Thorns
6865,Embellished Longbow,Weapon,Basic,,2016-07-27T22:23:46Z,Heart of Thorns
6871,Embellished Rifle,Weapon,Basic,,2016-07-27T22:24:02Z,Heart of Thorns
6884,Lord Caudecus's Sword,Weapon,Basic,,2016-08-03T17:31:30Z,Heart of Thorns
6863,Lord Caudecus's Pistol,Weapon,Basic,,2016-08-03T17:32:09Z,Heart of Thorns
6891,Bloodstone Visage,Armor,Basic,Medium,2016-08-09T19:05:04Z,Heart of Thorns
6893,Bloodstone Visage,Armor,Basic,Heavy,2016-08-09T19:05:04Z,Heart of Thorns
6896,Bloodstone Visage,Armor,Basic,Light,2016-08-09T19:05:04Z,Heart of Thorns
6894,Storm Bow,Weapon,Basic,,2016-08-16T17:45:52Z,Heart of Thorns
6901,Emissary's Staff,Weapon,Basic,,2016-08-16T17:47:12Z,Heart of Thorns
6940,Peacock Scepter,Weapon,Basic,,2016-08-23T17:21:55Z,Heart of Thorns
6902,Grove Hydria,Back,Basic,,2016-08-24T06:28:01Z,Heart of Thorns
6890,Rata Sum Apparatus,Back,Basic,,2016-08-24T06:30:31Z,Heart of Thorns
6895,Black Citadel Engine,Back,Basic,,2016-08-24T06:31:06Z,Heart of Thorns
6898,Divinity's Reach Rucksack,Back,Basic,,2016-08-24T06:32:26Z,Heart of Thorns
6892,Hoelbrak Mountain Pack,Back,Basic,,2016-08-24T06:33:04Z,Heart of Thorns
6932,Bloodstone Staff,Weapon,Basic,,2016-08-24T22:09:42Z,Heart of Thorns
6947,Bloodstone Short Bow,Weapon,Basic,,2016-08-24T22:13:04Z,Heart of Thorns
6921,Bloodstone Rifle,Weapon,Basic,,2016-08-24T22:13:27Z,Heart of Thorns
6925,Bloodstone Longbow,Weapon,Basic,,2016-08-24T22:13:52Z,Heart of Thorns
6908,Bloodstone Hammer,Weapon,Basic,,2016-08-24T22:14:13Z,Heart of Thorns
6950,Bloodstone Greatsword,Weapon,Basic,,2016-08-24T22:14:32Z,Heart of Thorns
6933,Bloodstone Warhorn,Weapon,Basic,,2016-08-24T22:15:13Z,Heart of Thorns
6936,Bloodstone Torch,Weapon,Basic,,2016-08-24T22:15:41Z,Heart of Thorns
6912,Bloodstone Shield,Weapon,Basic,,2016-08-24T22:16:12Z,Heart of Thorns
6934,Bloodstone Focus,Weapon,Basic,,2016-08-24T22:16:33Z,Heart of Thorns
6911,Bloodstone Sword,Weapon,Basic,,2016-08-24T22:16:48Z,Heart of Thorns
6920,Bloodstone Scepter,Weapon,Basic,,2016-08-24T22:17:20Z,Heart of Thorns
6930,Bloodstone Pistol,Weapon,Basic,,2016-08-24T22:17:40Z,Heart of Thorns
6926,Bloodstone Mace,Weapon,Basic,,2016-08-24T22:17:57Z,Heart of Thorns
6907,Bloodstone Dagger,Weapon,Basic,,2016-08-24T22:18:15Z,Heart of Thorns
6928,Bloodstone Axe,Weapon,Basic,,2016-08-24T22:18:36Z,Heart of Thorns
6888,Shattered Bloodstone Circlet,Armor,Basic,Heavy,2016-08-30T16:30:25Z,Heart of Thorns
6899,Shattered Bloodstone Circlet,Armor,Basic,Light,2016-08-30T16:30:25Z,Heart of Thorns
6900,Shattered Bloodstone Circlet,Armor,Basic,Medium,2016-08-30T16:30:25Z,Heart of Thorns
6935,Amethyst Shield,Weapon,Basic,,2016-09-02T19:13:43Z,Heart of Thorns
6906,Dragon Kama,Weapon,Basic,,2016-09-06T22:47:51Z,Heart of Thorns
6942,Kurzick Dual Axe,Weapon,Basic,,2016-09-15T16:45:09Z,Heart of Thorns
6965,Mursaat Wings Backpack,Back,Basic,,2016-09-20T20:51:11Z,Heart of Thorns
6962,Cosmic Logging Tool,Gathering,Basic,,2016-09-27T16:41:50Z,Heart of Thorns
6972,Furrocious Cat Ears,Armor,Basic,Heavy,2016-10-05T00:29:18Z,Heart of Thorns
6974,Furrocious Cat Ears,Armor,Basic,Medium,2016-10-05T00:29:18Z,Heart of Thorns
6975,Furrocious Cat Ears,Armor,Basic,Light,2016-10-05T00:29:18Z,Heart of Thorns
6991,Onus,Weapon,Basic,,2016-10-18T19:10:03Z,Heart of Thorns
6977,Jailbroken,Weapon,Basic,,2016-10-18T19:25:20Z,Heart of Thorns
6994,Grim Pact,Weapon,Basic,,2016-10-18T19:35:06Z,Heart of Thorns
6987,Gargoyle Dagger,Weapon,Basic,,2016-10-18T21:05:19Z,Heart of Thorns
6989,Gargoyle Axe,Weapon,Basic,,2016-10-18T21:16:30Z,Heart of Thorns
6995,Gargoyle Focus,Weapon,Basic,,2016-10-18T21:18:30Z,Heart of Thorns
6979,Gargoyle Greatsword,Weapon,Basic,,2016-10-18T21:29:47Z,Heart of Thorns
6984,Gargoyle Sword,Weapon,Basic,,2016-10-18T21:31:22Z,Heart of Thorns
6992,Gargoyle Rifle,Weapon,Basic,,2016-10-19T00:00:55Z,Heart of Thorns
6988,Gargoyle Short Bow,Weapon,Basic,,2016-10-19T00:04:14Z,Heart of Thorns
6996,Gargoyle Torch,Weapon,Basic,,2016-10-19T00:05:46Z,Heart of Thorns
6999,Gargoyle Longbow,Weapon,Basic,,2016-10-19T00:06:28Z,Heart of Thorns
6976,Gargoyle Warhorn,Weapon,Basic,,2016-10-19T00:07:26Z,Heart of Thorns
6986,Gargoyle Hammer,Weapon,Basic,,2016-10-19T00:08:15Z,Heart of Thorns
6998,Gargoyle Staff,Weapon,Basic,,2016-10-19T00:09:22Z,Heart of Thorns
6993,Gargoyle Scepter,Weapon,Basic,,2016-10-19T00:10:24Z,Heart of Thorns
6981,Gargoyle Pistol,Weapon,Basic,,2016-10-19T00:12:38Z,Heart of Thorns
6982,Gargoyle Shield,Weapon,Basic,,2016-10-19T00:13:34Z,Heart of Thorns
6990,Gargoyle Mace,Weapon,Basic,,2016-10-19T00:14:11Z,Heart of Thorns
7000,Plush Baby Aurene Backpack,Back,Basic,,2016-11-08T21:11:17Z,Heart of Thorns
7024,Shooshadoo,Weapon,Legendary,,2016-11-17T20:09:50Z,Heart of Thorns
7016,Nightmare Anelace,Weapon,Basic,,2016-11-21T21:53:19Z,Heart of Thorns
7033,Nightmare Corsage,Weapon,Basic,,2016-11-21T23:24:28Z,Heart of Thorns
7030,Nightmare Thornblade,Weapon,Basic,,2016-11-22T00:09:40Z,Heart of Thorns
7015,Nightmare Nettleguard,Weapon,Basic,,2016-11-22T04:17:14Z,Heart of Thorns
7019,Caustic Nightmare Corsage,Weapon,Basic,,2016-11-22T09:45:05Z,Heart of Thorns
7020,Caustic Nightmare Nettleguard,Weapon,Basic,,2016-11-22T18:02:21Z,Heart of Thorns
7011,Caustic Nightmare Thornblade,Weapon,Basic,,2016-11-22T18:05:28Z,Heart of Thorns
7009,Caustic Nightmare Anelace,Weapon,Basic,,2016-11-22T18:16:48Z,Heart of Thorns
6711,Triumphant Hero's Masque,Armor,Basic,Light,2016-11-23T19:45:38Z,Heart of Thorns
6686,Triumphant Hero's Epaulets,Armor,Basic,Light,2016-11-23T19:47:19Z,Heart of Thorns
6706,Triumphant Hero's Raiment,Armor,Basic,Light,2016-11-23T19:49:24Z,Heart of Thorns
6718,Triumphant Hero's Armguards,Armor,Basic,Light,2016-11-23T19:50:18Z,Heart of Thorns
6701,Triumphant Hero's Leggings,Armor,Basic,Light,2016-11-23T19:51:42Z,Heart of Thorns
6707,Triumphant Hero's Footgear,Armor,Basic,Light,2016-11-23T19:52:41Z,Heart of Thorns
6699,Triumphant Hero's Shinplates,Armor,Basic,Medium,2016-11-23T19:54:43Z,Heart of Thorns
6690,Triumphant Hero's Legguards,Armor,Basic,Medium,2016-11-23T19:57:15Z,Heart of Thorns
6693,Triumphant Hero's Wristplates,Armor,Basic,Medium,2016-11-23T19:59:46Z,Heart of Thorns
6697,Triumphant Hero's Brigandine,Armor,Basic,Medium,2016-11-23T20:01:07Z,Heart of Thorns
6694,Triumphant Hero's Shoulderguards,Armor,Basic,Medium,2016-11-23T20:02:09Z,Heart of Thorns
6695,Triumphant Hero's Faceguard,Armor,Basic,Medium,2016-11-23T20:02:48Z,Heart of Thorns
6715,Triumphant Hero's Warhelm,Armor,Basic,Heavy,2016-11-23T20:05:01Z,Heart of Thorns
6736,Triumphant Hero's Pauldrons,Armor,Basic,Heavy,2016-11-23T20:08:19Z,Heart of Thorns
6698,Triumphant Hero's Breastplate,Armor,Basic,Heavy,2016-11-23T20:13:57Z,Heart of Thorns
6713,Triumphant Hero's Gauntlets,Armor,Basic,Heavy,2016-11-23T20:14:26Z,Heart of Thorns
6721,Triumphant Hero's Legplates,Armor,Basic,Heavy,2016-11-23T20:14:49Z,Heart of Thorns
6691,Triumphant Hero's Wargreaves,Armor,Basic,Heavy,2016-11-23T20:15:22Z,Heart of Thorns
7034,Cosmic Harvesting Tool,Gathering,Basic,,2016-11-29T16:25:03Z,Heart of Thorns
7012,Fire Quiver Backpack,Back,Basic,,2016-12-06T16:37:20Z,Heart of Thorns
6978,Candelabra Staff,Weapon,Basic,,2016-12-13T17:44:10Z,Heart of Thorns
7036,Frostforged Torch,Weapon,Basic,,2016-12-13T18:32:20Z,Heart of Thorns
7053,Frostforged Scepter,Weapon,Basic,,2016-12-13T18:38:21Z,Heart of Thorns
7046,Frostforged Rifle,Weapon,Basic,,2016-12-13T18:40:07Z,Heart of Thorns
7059,Frostforged Mace,Weapon,Basic,,2016-12-13T18:45:07Z,Heart of Thorns
7057,Frostforged Pistol,Weapon,Basic,,2016-12-13T18:47:08Z,Heart of Thorns
7054,Frostforged Focus,Weapon,Basic,,2016-12-13T18:47:56Z,Heart of Thorns
7041,Frostforged Longbow,Weapon,Basic,,2016-12-13T18:53:32Z,Heart of Thorns
7050,Frostforged Greatsword,Weapon,Basic,,2016-12-13T18:54:34Z,Heart of Thorns
7044,Frostforged Dagger,Weapon,Basic,,2016-12-13T18:56:02Z,Heart of Thorns
7049,Frostforged Sword,Weapon,Basic,,2016-12-13T19:00:06Z,Heart of Thorns
7039,Frostforged Short Bow,Weapon,Basic,,2016-12-13T19:02:22Z,Heart of Thorns
7060,Frostforged Hammer,Weapon,Basic,,2016-12-13T19:03:54Z,Heart of Thorns
7052,Frostforged Warhorn,Weapon,Basic,,2016-12-13T19:04:48Z,Heart of Thorns
7048,Frostforged Shield,Weapon,Basic,,2016-12-13T19:07:33Z,Heart of Thorns
7062,Frostforged Axe,Weapon,Basic,,2016-12-13T19:08:12Z,Heart of Thorns
7056,Frostforged Staff,Weapon,Basic,,2016-12-13T19:13:37Z,Heart of Thorns
5624,Ardent Glorious Plate Helm,Armor,Basic,Heavy,2016-12-14T14:23:53Z,Heart of Thorns
5626,Ardent Glorious Pauldrons,Armor,Basic,Heavy,2016-12-14T14:27:08Z,Heart of Thorns
5622,Ardent Glorious Breastplate,Armor,Basic,Heavy,2016-12-14T14:28:28Z,Heart of Thorns
5623,Ardent Glorious Gauntlets,Armor,Basic,Heavy,2016-12-14T14:30:06Z,Heart of Thorns
5625,Ardent Glorious Legplates,Armor,Basic,Heavy,2016-12-14T14:31:11Z,Heart of Thorns
5621,Ardent Glorious Wargreaves,Armor,Basic,Heavy,2016-12-14T14:32:30Z,Heart of Thorns
5635,Ardent Glorious Cap,Armor,Basic,Medium,2016-12-14T14:33:40Z,Heart of Thorns
5619,Ardent Glorious Shoulderguards,Armor,Basic,Medium,2016-12-14T14:34:52Z,Heart of Thorns
5633,Ardent Glorious Brigandine,Armor,Basic,Medium,2016-12-14T14:36:23Z,Heart of Thorns
5634,Ardent Glorious Wristplates,Armor,Basic,Medium,2016-12-14T14:37:24Z,Heart of Thorns
5636,Ardent Glorious Legguards,Armor,Basic,Medium,2016-12-14T14:38:46Z,Heart of Thorns
5632,Ardent Glorious Shinplates,Armor,Basic,Medium,2016-12-14T14:40:03Z,Heart of Thorns
5620,Ardent Glorious Crown,Armor,Basic,Light,2016-12-14T14:41:13Z,Heart of Thorns
5631,Ardent Glorious Epaulets,Armor,Basic,Light,2016-12-14T14:42:16Z,Heart of Thorns
5628,Ardent Glorious Raiment,Armor,Basic,Light,2016-12-14T14:43:14Z,Heart of Thorns
5629,Ardent Glorious Armguards,Armor,Basic,Light,2016-12-14T14:44:09Z,Heart of Thorns
5630,Ardent Glorious Leggings,Armor,Basic,Light,2016-12-14T14:47:54Z,Heart of Thorns
5602,Ardent Glorious Footgear,Armor,Basic,Light,2016-12-14T14:49:09Z,Heart of Thorns
7038,Ice Crown,Armor,Basic,Heavy,2016-12-17T01:40:08Z,Heart of Thorns
7040,Ice Crown,Armor,Basic,Medium,2016-12-17T01:40:08Z,Heart of Thorns
7045,Ice Crown,Armor,Basic,Light,2016-12-17T01:40:08Z,Heart of Thorns
7063,Wrapped Scepter,Weapon,Basic,,2016-12-17T01:54:22Z,Heart of Thorns
7058,Wrapped Greatsword,Weapon,Basic,,2016-12-17T01:55:51Z,Heart of Thorns
7061,Wrapped Shield,Weapon,Basic,,2016-12-17T01:56:33Z,Heart of Thorns
7043,Wrapped Staff,Weapon,Basic,,2016-12-17T01:56:50Z,Heart of Thorns
7037,Wrapped Sword,Weapon,Basic,,2016-12-17T01:57:09Z,Heart of Thorns
7047,Scruffy Backpack,Back,Basic,,2017-01-03T16:20:23Z,Heart of Thorns
7068,Celestial Rooster Harvesting Tool,Gathering,Basic,,2017-01-17T17:56:21Z,Heart of Thorns
7069,Lucky Great Rooster Lantern,Back,Exotic,,2017-01-17T19:44:30Z,Heart of Thorns
7065,Lucky Rooster Lantern,Back,Rare,,2017-01-17T19:58:17Z,Heart of Thorns
7080,Man o' War,Weapon,Basic,,2017-02-08T20:03:15Z,Heart of Thorns
7152,Devoted Rifle,Weapon,Basic,,2017-02-08T21:29:12Z,Heart of Thorns
7112,Devoted Staff,Weapon,Basic,,2017-02-08T21:37:22Z,Heart of Thorns
7147,Watchkeeper Trophy Warhorn,Weapon,Basic,,2017-02-08T23:50:33Z,Heart of Thorns
7111,Devoted Shield,Weapon,Basic,,2017-02-09T14:28:06Z,Heart of Thorns
7148,Devoted Scepter,Weapon,Basic,,2017-02-09T14:47:37Z,Heart of Thorns
7122,Devoted Axe,Weapon,Basic,,2017-02-09T14:56:04Z,Heart of Thorns
7097,Arbiter Greatbow,Weapon,Basic,,2017-02-09T15:19:35Z,Heart of Thorns
7125,Indomitable Gladius,Weapon,Basic,,2017-02-09T15:37:23Z,Heart of Thorns
7092,Devoted Warhorn,Weapon,Basic,,2017-02-09T15:46:45Z,Heart of Thorns
7138,Devoted Pistol,Weapon,Basic,,2017-02-09T15:47:40Z,Heart of Thorns
7096,Devoted Dagger,Weapon,Basic,,2017-02-09T15:51:13Z,Heart of Thorns
7154,Devoted Focus,Weapon,Basic,,2017-02-09T17:31:34Z,Heart of Thorns
7137,Devoted Longbow,Weapon,Basic,,2017-02-09T17:56:39Z,Heart of Thorns
7073,White Mantle Elite Guard Mask,Armor,Basic,Light,2017-02-09T18:05:06Z,Heart of Thorns
7102,White Mantle Elite Guard Mask,Armor,Basic,Heavy,2017-02-09T18:05:06Z,Heart of Thorns
7106,White Mantle Elite Guard Mask,Armor,Basic,Medium,2017-02-09T18:05:06Z,Heart of Thorns
7105,Devoted Mace,Weapon,Basic,,2017-02-09T18:20:52Z,Heart of Thorns
7118,Bloodstone Savant's Staff,Weapon,Basic,,2017-02-09T18:28:01Z,Heart of Thorns
7101,Indomitable Pistol,Weapon,Basic,,2017-02-09T18:42:01Z,Heart of Thorns
7081,Devoted Short Bow,Weapon,Basic,,2017-02-09T19:02:09Z,Heart of Thorns
7155,Watchkeeper Trophy Bow,Weapon,Basic,,2017-02-09T19:25:15Z,Heart of Thorns
7135,Seraph Protector,Weapon,Basic,,2017-02-10T03:24:49Z,Heart of Thorns
7140,Devoted Sword,Weapon,Basic,,2017-02-10T03:45:54Z,Heart of Thorns
7132,Devoted Hammer,Weapon,Basic,,2017-02-10T03:46:32Z,Heart of Thorns
